Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
República Árabe Siria,SYR,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"7,5482860315","20,8718654944","-11,3731150215","5,9613914897","-0,8563386031","-10,5507914552","4,8282936476","0,4062037835","14,9073813623","-5,0267006903","5,3010226508","21,3903394155","-13,4686760577","21,5975398448","12,4371725534","8,4703183437","-5,1095119557","6,226283638","-2,5199695079","10,6709106892","4,1881656873","-0,5301540242","-1,0576543042","-10,7650271099","5,6391403821","-11,047372997","-1,6841525503","14,1981760033","-16,347666471","0,6053897081","4,5222502203","9,7602147585","3,165996119","4,2439270532","4,1042640498","6,8730524193","2,2764063649","4,0534461566","-5,9835919923","-1,8336034957","-1,4915520005","1,3137319527","4,4814024848","4,1088999834","3,3598794397","0,4596057333","-0,812968046","0,7253020045","4,1984025339","2,7886019171","1,0710221298","-25,9311923188","-22,4952122898","-3,9492529348","0,1461925022","-5,2165469192","-0,8232782391","-0,442849729","-2,6309921586","-3,422727083","-1,3214116536",,
Islas Turcas y Caicos,TCA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,8771041094","-3,4811333729","4,388946616","6,5835423987","2,4615289161","-6,4103754643","1,4281218392","1,4167677757","-28,7606998855","7,0003308518","4,8313409796","0,411259851"
Chad,TCD,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-0,5387808676","3,3325583054","-3,501505253","-4,3908706356","-1,2910749588","-3,6077914783","-1,0666951736","-2,2948301393","4,8483620325","-0,146821501","-4,2102306813","-1,0155903393","-10,4532158575","2,6620924175","6,7801812296","1,0280136479","0,4135510491","-2,19854286","-23,0373194749","-6,1603735594","1,0201164303","0,478949696","10,0522281367","0,775858311","20,6396185176","-6,9034674067","-5,752943885","11,6452036336","1,4152049692","-6,7511685254","4,6668215481","3,5377767907","-17,6098650133","7,7193546531","-3,1112905869","-2,2066211141","2,1001254212","3,3689011043","-4,0769260075","-4,2070153698","8,0010539268","4,8140416368","10,2557711761","27,8310946494","12,7411606363","-2,8531190501","-0,1679234669","-0,4379004425","0,614501316","9,7449730367","-3,3540746851","5,1506121453","2,0063139185","3,1509885904","-0,4530037691","-9,1612258556","-6,1609051354","-1,0265268881","-0,098958561","-4,66133902","-4,2471345954","-0,3486737707","0,9593677774"
Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-13,2566532696","-1,927421037","3,7790686895","8,1292172439","8,1181731988","5,113658172","-3,9167379399","-0,8352640393","8,4254928327","10,419965435","3,9417520587","2,3459769725","5,771962329","1,6490663783","4,813218699","1,0661416084","5,6972163426","7,46248329","5,3046380864","5,8546911229","3,9324870316","4,6123382008","5,9280339023","8,2170038178","6,180869687","5,3492368709","7,2940955081","7,8531066646","4,0018964955","3,4689689729","6,3620560608","9,6051873266","9,7550775364","9,4656715759","8,4708116405","7,7079174087","6,0345594836","1,7003498033","5,2369328845","6,5756029094","5,9777766696","7,0988444836","8,0200785245","8,2307582541","9,0912294065","10,206979235","11,6307208077","7,8021126673","7,1922203333","9,1274222591","7,8121441213","6,6607289916","6,3999211115","6,1285199083","5,8975416385","5,766104723","5,8964968348","5,8305719818","5,1844422258","0,7685266108","7,236880005","3,1487022142","4,8457536484"
Europa y Asia central (BIRF y la AIF),TEC,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,0602267272","-6,4189509676","-9,8975672969","-4,9478397392","-8,6224880848","-0,2629871289","0,8647616149","2,8065290299","-0,7038407404","2,4904089765","7,4530061867","2,6829271147","5,0946869265","6,1639189873","7,7946484085","6,5509935629","7,7250817336","7,5446090945","4,1817883106","-5,0346083034","4,173816637","5,4051835543","2,9816459144","2,8719936012","1,8199178284","0,9649243348","1,3389338182","3,8140590932","3,2545033312","2,2084668989","-1,7350732762","7,2168329184","3,0349029322","3,4486352942"
Togo,TGO,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"10,337165336","2,0680679046","3,1946178113","11,9679287883","12,4315207506","5,8016670842","1,4733657689","0,8201479036","6,5595789359","-1,063515819","-3,0799074281","4,6932347767","1,2227731438","2,2904225149","0,0168718419","-4,3369493241","4,4807053034","8,4573428367","-7,4976452758","11,4736477051","-6,2150382053","-6,6910787913","-8,5387653301","2,1066766111","2,2570004769","-1,4516657592","-2,4827206599","3,4754876096","1,0121178468","-3,1336956145","-3,5436278265","-6,6933098879","-14,5165235816","14,5829017817","3,1345579199","4,7647342197","10,7246384962","-5,1047973788","-0,4580873374","-3,5589472715","-1,868706289","1,1508775121","3,9746424576","-3,5447031476","-7,1095480505","-0,1919930835","-4,0070262001","1,1106844674","2,5508799448","3,0640818528","3,0506549055","3,5715068146","3,1497948596","2,9932146802","2,8593404965","1,6558926919","1,4725493021","2,2700328068","2,4228408161","-0,417772638","3,5111800103","3,3228907619","3,9974130613"
Tailandia,THA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"2,2728817018","4,3468747258","4,7653026777","3,6294768627","4,9414952042","7,8342508007","5,4553823471","5,0263734789","3,5483320973","8,2823739329","1,9992119127","1,4495970398","7,2909500172","1,7750659148","2,3851525798","6,7852302219","7,3779116798","7,8713417791","3,1273806986","2,9254162575","3,6640890456","3,2032468313","3,4794306663","3,6940014507","2,665329516","3,5945044036","7,5633366049","11,3117398931","10,3048882145","9,3467190461","6,8719168916","6,4904783549","6,6835581779","6,4603973439","6,6377865464","4,2722966147","-3,9941062573","-8,7651145923","3,4043194977","3,4218148113","2,4962836532","5,2024798851","6,2718932516","5,4199528341","3,3800600379","4,1793358617","4,6348769","0,9680091653","-1,401481911","6,7939599194","0,1909472376","6,5540045018","2,0653087062","0,432582323","2,6448125155","2,9771584992","3,7498437437","3,8864396605","1,8568489977","-6,2707330603","1,3902430096","2,3256793373","1,7348927721"
Tayikistán,TJK,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5301466105","-4,1564738308","10,4667781917","-9,418352297","-3,4167359916","-9,4147804501","-30,2540288236","-17,3006237572","-22,468661909","-14,0770473277","-18,3482636098","0,3264597497","4,6331787446","3,1506919065","6,8835742561","7,2586589688","8,5482675661","8,8251284481","8,2125842033","4,7298702381","5,0552259063","5,8358613823","5,8930886822","1,8971643011","4,3595553181","5,1506874045","5,1819832584","5,0210621852","4,2685571892","3,5601935533","4,4342836215","4,6976577235","5,2117213126","4,9974363603","2,1441873383","7,0789731749","5,8002060428","6,2633464759"
Turkmenistán,TKM,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0439041322","-6,7985941378","31,7827609743","-7,1388842738","-17,2310443017","-1,1517097305","-19,3276065193","-9,2548201208","4,8525667699","-12,6706042936","5,460336201","14,6995483243","3,8981998587","2,8589289573","-1,105635721","1,9664098331","3,6757766706","11,5074961484","9,4443765839","9,4930540418","13,0090121671","4,4437942422","7,3963033841","12,7135723718","9,1080414455","8,190014191","8,2927808288","4,5925438954","4,3518116292","4,7187733721","4,5070695439","4,6886240393",,,,
América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"3,1579919227","1,3172316318","-0,9063536067","4,3314365778","2,7178884091","2,0830937835","1,5547617875","4,4158176535","4,0709749953","3,8921342113","4,265508451","4,6553542289","5,5232831946","3,9682648613","1,1863297987","2,9485973602","2,3008606169","1,9465370981","4,9566605139","4,4897674739","-1,2734002308","-2,46816758","-4,5396351908","1,546604176","1,0607970859","1,4646331739","1,3486248629","-1,5511722069","-0,2882499405","-2,1296564121","1,3656330279","0,940147551","2,8567832424","3,4790387947","-1,0318033819","2,2407404739","3,7450494527","1,3142539832","-1,0922410671","2,0436108809","-1,2126487155","-0,9611295509","1,1728820615","3,9882528809","2,7170021245","3,9561791552","4,1052945894","2,6213113769","-3,4247118466","5,536377411","3,3671964637","1,4758390886","1,7215638825","0,3081544588","-0,6922084936","-1,3676890917","0,9669162362","0,702571315","-0,1899493055","-7,3270518775","6,444973349","3,2945076731","1,4118955931"
Timor-Leste,TLS,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6295492397","8,9020783591","8,614567232","5,5386515659","5,1041440418","6,4177922212","2,5112925851","-3,3825713781","-36,2895855104","55,9704836583","14,4437676388","-8,4101141031","-3,9853122602","-1,6449534937","0,5065231842","-6,5504906201","7,582964445","8,8622794865","7,8248067899","7,026731669","3,6270207597","2,5840006157","0,9847692448","2,4202231167","1,0084356426","1,7855273916","-4,5993082221","-2,1574077026","21,619974017","29,9766964274","3,6454833617","-21,7473583127","-15,5731802793"
Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"0,8288436089","-0,2377893765","8,8210973249","7,7660333363","9,6001589181","4,5452424693","5,009885134","10,1520122327","8,8108728147","5,505166601","3,4348708885","10,3114167386","2,5311687511","4,9650167515","0,1137734206","12,5966088336","-1,6522300436","-5,3838040396","-3,6696836539","-7,7142682063","-5,9379881344","7,8955150393","1,2745011487","-3,6149452411","0,7379000228","-5,8246557266","-2,8055715958","-2,0089204854","-0,3209920414","7,8468643902","-2,1975828576","1,9248582965","-0,653419981","-0,028708057","0,410734591","4,1048233899","1,8174238435","3,8104085685","2,2579604922","4,1011869731","0,8700282171","1,414199374","0,4199828334","5,5872711678","2,4179992149","3,3357084966","4,0444464555","1,748039229","0,5709174415","3,3258277046","-2,8462338542","1,6612516061","-1,5320939795","-0,1972402163","-1,2677293997","3,4801248127","1,4166015714","0,1032075831","-0,5980580649","-5,8471903507","4,6412579792","2,8802202881","1,2556515967"
Tonga,TON,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,"4,649416491","1,9298241658","1,6953988856","6,5222321553","2,0944666165","2,6536034285","-2,4298724981","-0,0590869688","-2,3893734369","6,110782034","-0,0005227634","3,4961542366","4,7010082249","7,1143238592","1,5840270919","0,7578486997","1,7662174377","3,0610481246","0,2654427123","3,1387561562","4,248038636","1,7142453254","-2,9923193058","-0,4845883762","-0,6723871839","-0,1501565206","4,4621684038","-5,3866863992","0,579134054","6,5919557222","0,9253307528","0,699172883","2,4616942735","1,6523789334","6,9893925206","3,6086361236","0,4938568277","0,8974353086","0,1993635902","-3,3680041405","-2,7827151503",
Asia meridional (BIRF y la AIF),TSA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"1,7898133047","0,9920448411","2,8244951493","5,2331089714","-2,8289851199","-1,0262406677","3,73865381","2,2286936305","3,358654272","3,5128919723","-1,531467318","-3,8815365552","1,4960181661","0,1225536761","4,4427116286","0,3005533377","3,8266518595","3,7285282033","-4,7499157331","4,0554822543","4,0056749591","1,465237917","4,1539271878","1,7980036535","3,0111631223","2,4175608321","1,9027229875","5,9212048555","3,0089335431","3,0730000973","-0,0952712137","3,507556093","1,9947557688","3,625255248","4,5813589477","4,5295303646","1,6143878274","3,3530670056","5,4069782047","2,1092518557","2,367778171","1,7520662827","5,2123971526","5,6793840665","5,828042862","5,9258624713","5,5509583972","1,8085972424","5,4007880738","5,8055259945","3,55262576","3,9129311787","4,6020066407","5,486592969","5,9519585079","6,4851639063","5,2227536162","5,0866302367","2,7483949097","-5,6437008585","7,6555455403","5,3464140236","5,2994191637"
África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,3008645514","3,4462809327","3,6755772776","2,3764940649","2,0402479861","-0,5354678267","-3,2721464198","0,4858303128","6,1889735131","5,0243246169","4,9279747331","0,2682397982","1,5379313678","4,6176988285","-3,0317010427","2,2621257335","-0,0433264227","-3,0039931623","0,9015653429","0,8176030892","-3,6575414705","-4,1108291447","-5,3197099078","-0,5458466744","-0,8320934573","-0,9665555859","0,0285125066","1,560775946","-0,4860633917","-0,4418715465","-2,3139868973","-2,9923651194","-3,4642771499","-1,6015852194","0,6481267855","2,376082715","1,421244313","-0,0929208745","-0,4032792807","0,8065469525","1,4845712826","3,546807284","1,3167884691","3,7801677243","3,1945981031","3,2122231701","3,2907838062","2,331371842","0,3784477109","3,1147543227","1,5872353125","0,475317334","2,2551510789","2,0489484285","0,1458781986","-1,4407845998","-0,1868843355","0,0724081797","-0,0080170724","-4,500358601","1,6290194482","1,0906810974","0,4093739892"
Trinidad y Tobago,TTO,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"11,668735992","0,8204104627","3,7059313904","5,7756568208","-0,9397668908","2,4961883684","0,6456915597","3,9084588841","1,5819684486","2,4607026941","-0,0952099259","4,433228859","0,316401025","2,4377269378","0,1564624423","5,0419146616","7,7097652566","8,5240024469","2,133267552","8,869605253","3,2188062668","2,5035533848","-11,3826768843","-6,8227909609","-5,3211783434","-4,597935363","-5,7298764866","-4,9380121081","-1,7438474584","0,6829999542","2,328212434","9,2983929126","-1,3194611101","2,9767633276","3,299603689","6,6767165971","7,1364588079","7,7647679279","7,6592438493","6,4889051913","3,6732716063","7,3435230629","13,7997707092","7,3454172744","5,5958456559","12,563137581","4,1534577602","2,8021797782","-4,964072472","2,6561605188","-0,9771178192","6,6688254949","2,7878854577","3,1425980264","-1,4240950458","-8,1031850845","-5,3981221753","-2,3267015304","-0,6454073703","-8,9695954171","-1,5249537341","1,1255658579","1,844285027"
Túnez,TUN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,"-5,6007948502","-11,7884352193","-5,9027530754","-4,0206341022","1,369610645","-2,2511419616","7,5547216954","1,9739758221","1,927287105","7,6877027203","14,6861846207","-3,2639353398","5,1969680478","4,2593003483","4,9493685901","0,648423002","3,681866353","3,8882150775","4,7739138781","2,9185773037","-2,9531743103","2,0792587912","3,0192918991","2,8655815652","-4,0073640173","4,0074748396","-2,3399298175","-0,5652654057","5,6011882192","1,7014614726","5,6050813363","0,2019295101","1,3054975641","0,689205803","5,59581418","4,0355199394","3,4930697569","4,8528165918","3,5960268982","2,7390373459","0,3244639734","3,6831178066","5,2198325428","2,5290278414","4,2882495647","5,7328627418","3,261953407","2,0485693021","1,9262204389","-3,2671301834","2,8936817668","1,288717988","1,9297650493","-0,1577527565","0,0107963171","1,149143048","1,5791793859","0,6075482166","-9,4366983587","3,7417359202","1,8302779172","-0,3994109519"
Turquía,TUR,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,5076126436","2,7401389058","6,1621856293","2,7549788606","0,3271667349","8,4534792057","2,0252692487","4,0755109135","1,5694476124","0,8546150859","3,1889238367","5,0337035611","0,9808425048","3,3252244111","4,9855219704","8,2045350299","1,1962507863","-0,6728221131","-2,6841610211","-4,4422391359","2,7754360401","1,3812685006","2,5682946764","4,3155719949","1,9754897173","4,7786058159","7,2931278718","0,3130374909","-1,6463980439","7,2167419893","-1,0949597993","3,205758374","5,7837313301","-6,3263309683","6,0678896967","5,6195677885","5,8508010786","0,8168467084","-4,7075254963","5,3855671825","-7,1382512756","4,9690624144","4,373434322","8,3093996991","7,533399484","5,5702631622","4,2098763295","-0,4528536923","-6,1278574005","6,7920823259","9,5798639582","3,4612124248","7,1013195433","3,5334920404","4,6785959934","1,9422584599","6,1169588883","1,6281852403","-0,6126184936","0,8761863701","10,4293952224","4,4994997579","4,0929402864"
Tuvalu,TUV,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,"-2,2561721558","-2,565829231","-2,6411485507","-4,3537451475","-5,8438567623","-5,2407642804","-7,9727943156","-6,0433301357","-3,759990678","-2,9400470832","0,736972225","-17,2595587889","7,5473496481","6,1762399658","-3,3908410013","20,1759215513","10,0674694057","16,8922608548","-3,8290277476","13,3027000653","1,7040326386","1,5726105223","3,5529113992","9,7988175697","-5,2621342689","-6,2157669336","9,786266152","15,4532104831","-1,6251381243","-0,9499394007","0,1766968091","9,6605860577","-4,9315536688","-3,5004317509","-5,8151266025","1,2338593974","5,8865757358","5,3894080997","-7,475019216","-3,538283307","5,3207306712","-3,5163034316","3,736151708","0,17432792","10,6399972419","5,9037895806","2,675467241","1,042016515","12,8766976596","-5,2521597026","0,5774705822","-0,2838955016","3,0873093731"
Tanzanía,TZA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,7520019001","5,9530534163","3,20082385","2,4326665358","1,3044051104","8,3701018899","2,4091434809","3,0012235421","-0,0933021875","-48,204715774","0,4064815208","3,4203609138","2,4858916057","-1,4561135839","0,3243361641","-0,3448562736","-3,4796331154","-1,447027868","-0,8867316568","-0,4468756826","-3,9281377624","-3,323292604","-3,5435799507","1,3899151276","-1,9468383403","2,0868557276","1,430186274","4,0448291791","1,0115572917","4,2615539696","-0,5211843564","-1,9249165682","-1,9455612761","-2,3011281111","0,3171485553","2,6018121179","1,4309281198","1,0431211009","2,1371002738","1,6042080286","3,2300921055","4,3338644688","3,8769866336","4,6312900252","4,5424413045","3,5893915613","3,8193219335","2,8460115093","2,6712901769","3,6250503427","4,6492861994","1,5093487467","3,6166435488","3,470553151","2,6853672853","3,2321435508","3,2400623607","2,1743589822","2,6678170822","-1,0195828088","1,2478024381","1,5347535863","2,1788502509"
